NOTE:  Columns 2-5 below contain the following output data 
 
    Column 2:   conditional probabilities P(at least one bank from G1 going default|all banks in G2 default)
    Column 3:   conditional probabilities P(at least one bank from G2 going default|all banks in G1 default)
    Column 4:   conditional probabilities P(all banks in G1 going default|all banks in G2 default)
    Column 5:   conditional probabilities P(all banks in G2 going default|all banks in G1 default)
 
where G1 is quadGroup1 defined in the setting file and G2 consists of all the banks not in G1. In this case
    G1=(rate_adj.00691212   &   rate_adj.00593038   &   rate_adj.00604611   &   rate_adj.00695437   &   rate_adj.00662577 )
   G2=(rate_adj.00224014   &   rate_adj.00585018   &   rate_adj.00566018   &   rate_adj.01081165   &   rate_adj.00767012)

  Date ,  P(at least one from G1 going default|G2 default),  P(at least one from G2 going default|G1 default),  P(G1 going default|G2 default),  P(G2 going default|G1 default) 
 03/03/2004,  0.89951366968158,  0.985243556650514,  0.393043389184133,  0.536628351502158, 
 04/03/2004,  0.885407907329715,  0.985053143881544,  0.351020021575438,  0.561182483232188, 
 08/03/2004,  0.885090386020446,  0.98516108426151,  0.357129953417191,  0.57008325856083, 
 09/03/2004,  0.892574714705724,  0.983254980861596,  0.373086984177815,  0.533445634215931, 
 10/03/2004,  0.900657800097561,  0.981950494766226,  0.418335927500196,  0.522710618755066, 
 11/03/2004,  0.896246174965248,  0.983093531963169,  0.415114734831695,  0.559439337885982, 
 14/03/2004,  0.893893387330346,  0.983029482829196,  0.416154393801582,  0.558914646103381, 
 15/03/2004,  0.894009613705598,  0.983120644090044,  0.411696917964599,  0.556889707733126, 
 16/03/2004,  0.894679840718362,  0.98290660598383,  0.414725136662085,  0.555843719358054, 
 17/03/2004,  0.904799924117328,  0.980743678845333,  0.431188243394105,  0.548628461867427, 
 18/03/2004,  0.9104133334054,  0.978858747955373,  0.42670601568659,  0.531263171383115, 
 21/03/2004,  0.907186921618718,  0.979506518875106,  0.422537140969652,  0.53097755752256, 
 22/03/2004,  0.902450073406956,  0.982761661596674,  0.413462440843303,  0.556744527430081, 
 23/03/2004,  0.90027054925259,  0.983130601367216,  0.411194000316882,  0.55595020400247, 
 24/03/2004,  0.900353641918288,  0.984492462494817,  0.400582767830511,  0.560993252872838, 
 25/03/2004,  0.900635764031002,  0.984709459538333,  0.413831244053232,  0.565830266336275, 
 28/03/2004,  0.903504288869126,  0.985227325628664,  0.419979698395056,  0.572625578710003, 
 29/03/2004,  0.90148834514234,  0.984788340869237,  0.40195363967451,  0.569802597560762, 
