"DATE_VALUE","00224014","00566018","00585018","00593038","00604611","00662577","00691212","00695437","00767012","01081165"
2002-11-19,3599.569706267,1760.389281945,483.738895969,1356.769049231,488.060427497,535.149980681,244.687924449,830.026908902,514.604973729,301.893032597
2002-11-20,3581.895877922,1811.088493265,472.730112526,1336.394875521,477.075144563,543.758291362,240.349813378,829.249730148,522.162590166,299.263972628
2002-11-21,3546.548221232,1840.059471163,472.730112526,1349.223058968,469.228513895,535.149980681,238.22690796,822.255121365,515.292029769,297.404393625
2002-11-24,3552.439497347,1864.201952743,475.96799001,1374.124826835,495.122395097,547.345087479,243.026520209,828.472551395,515.292029769,302.470143322
2002-11-25,3522.983116772,1920.936784459,475.96799001,1369.597232677,484.137112163,545.193009809,244.226423271,851.787914004,515.292029769,297.340270211
2002-11-26,3405.157594472,1935.8246481,472.730112526,1321.302894996,473.151829229,541.606213692,237.211605369,854.119450265,515.292029769,288.811856164
2002-11-27,3446.396527277,1763.205904796,503.166160867,1301.683320313,469.228513895,535.867339904,238.780709374,871.217382846,515.292029769,292.531014169
2002-11-28,3505.309288427,1763.205904796,477.263141003,1316.020701812,480.998459896,533.715262234,240.995915027,884.429421658,488.496844221,298.622738489
2002-12-01,3587.787154037,1763.205904796,485.681622459,1287.345938814,486.491101363,540.171495245,244.226423271,910.853499282,488.496844221,303.111377461
2002-12-02,3558.330773462,1763.205904796,485.681622459,1271.499359262,492.768405897,538.019417574,245.334026098,890.646851687,488.496844221,304.329722325
2002-12-03,3623.134810727,1763.205904796,485.681622459,1264.707968026,495.122395097,536.584699127,244.0418228,888.315315426,479.565115705,302.021279425
2002-12-04,3617.243534612,1830.000103837,485.681622459,1268.480963157,498.261047364,539.454136021,245.241725862,889.09249418,489.8709563,302.341896494
2002-12-05,3581.895877922,1830.000103837,479.853442989,1275.272354394,494.33773203,532.99790301,245.057125391,887.538136672,489.8709563,296.8272829
2002-12-08,3546.548221232,1830.000103837,479.205867493,1263.953369,491.199079763,525.824310776,245.980127747,878.211991629,489.8709563,291.953903444
2002-12-09,3446.396527277,1750.32991462,479.205867493,1283.572943683,484.137112163,529.411106893,247.641531987,870.440204092,489.8709563,284.707957675
2002-12-10,3446.396527277,1675.488221719,479.205867493,1309.229310576,488.845090563,528.69374767,250.595139524,869.663025338,490.55801234,281.181169911
2002-12-11,3428.722698932,1608.291647985,483.769732897,1314.51150376,481.783122963,532.99790301,251.887342822,869.663025338,490.55801234,281.309416738
2002-12-12,3469.961631737,1606.27977452,464.210309734,1289.609735893,477.859807629,522.237514659,251.333541409,864.222774063,489.183900261,280.283442116
2002-12-15,3393.375042242,1619.155764697,479.205867493,1255.652779711,472.367166162,521.520155435,243.949522564,853.342271512,489.183900261,274.384088038
2002-12-16,3340.353557207,1608.694022678,476.597944404,1248.106789448,473.151829229,520.085436989,242.841919738,868.108667831,491.24506838,274.25584121
2002-12-17,3287.332072172,1590.1847868,471.382098227,1220.941224502,459.812557095,517.216000095,240.71901432,845.570483975,470.633387189,268.164116891
2002-12-18,3198.962930447,1590.1847868,477.901905948,1198.303253714,450.396600294,505.73825252,232.042792178,824.586657626,447.960537879,256.94251946
2002-12-19,3134.158893182,1590.1847868,472.034079,1144.726722849,438.626654294,493.543145722,222.535867916,813.706155075,447.960537879,250.786671726
2002-12-22,3122.376340952,1590.1847868,462.90634819,1132.653138429,441.76530656,500.716737956,221.982066503,809.820261307,447.960537879,252.774497557
2002-12-23,3246.093139367,1590.1847868,455.082578925,1183.965872215,463.735872428,522.954873882,236.842404427,844.793305221,453.456986197,266.753401785
2002-12-24,3116.485064837,1590.1847868,452.474655837,1160.573302401,455.104578695,505.020893296,237.488506076,823.809478873,436.967641244,254.762323388
2002-12-25,3240.201863252,1590.1847868,462.90634819,1161.327901427,472.367166162,535.867339904,235.919402071,860.336880294,439.715865403,265.278563266
2002-12-26,3228.419311022,1642.091122199,472.686059772,1118.31575693,482.56778603,540.171495245,238.411508431,878.211991629,466.511050951,263.739601332
2002-12-29,3157.723997642,1642.091122199,472.686059772,1126.616346219,481.783122963,546.627728256,235.7348016,883.652242904,446.5864258,261.302911604
2002-12-30,3098.811236492,1609.498772064,468.774175139,1106.24217251,478.644470696,542.323572915,229.919886761,873.548919107,471.320443229,256.493655563
2002-12-31,3057.572303687,1700.435452686,461.602386646,1094.168588089,481.783122963,540.888854468,227.796981343,882.87506415,471.320443229,256.493655563
2003-01-01,3016.333370882,1666.23360378,455.734559697,1098.696182247,489.62975363,546.627728256,227.427780401,891.424030441,452.769930157,256.493655563
2003-01-02,3039.898475342,1609.498772064,455.734559697,1121.334153035,498.261047364,546.627728256,234.996399716,904.636069253,457.579322435,261.238788191
2003-01-05,3057.572303687,1629.617506715,449.866732748,1128.125544271,494.33773203,540.171495245,245.70322704,896.864281716,464.449882832,258.224987738
2003-01-06,3081.137408147,1629.617506715,449.866732748,1184.720471242,501.399699631,545.193009809,246.810829867,913.185035543,474.068667387,266.048044232
2003-01-07,3210.745482677,1681.523842114,446.606828888,1227.732615739,513.954308698,555.95339816,248.379933871,924.842716848,490.55801234,275.41006266
2003-01-08,3187.180378217,1828.792979758,455.082578925,1231.50561087,505.323014964,552.366602043,248.1953334,914.73939305,492.619180459,274.25584121
2003-01-09,3263.766967712,1770.448649271,460.950405874,1235.278606002,513.954308698,558.10547583,252.533444471,922.511180587,494.680348578,279.770454805
2003-01-12,3328.571004977,1770.448649271,475.29398286,1254.898180684,526.508917766,564.561708841,258.256059075,926.397074355,516.666141848,282.207144533
2003-01-13,3316.788452747,1770.448649271,475.29398286,1250.370586527,518.662287098,559.540194277,269.14748687,913.185035543,515.292029769,275.794803144
